EconState,XPState,TowerState,DragonState,VisionState,FightState,Action,Q_Value,IsBestAction
Econ_Ahead,XP_Dominating,TowerAhead,DragonEven,HighVision,EvenFight,Vision_Control,4.509496688842773,False
Econ_Ahead,XP_Dominating,TowerAhead,DragonEven,HighVision,EvenFight,Group_Attack,4.661067962646484,False
Econ_Ahead,XP_Dominating,TowerAhead,DragonEven,HighVision,EvenFight,Baron_Control,4.44707727432251,False
Econ_HardBehind,XP_Behind,TowerEven,DragonBehind,MedVision,EvenFight,Tower_Push,3.4778692722320557,True
Econ_HardBehind,XP_Behind,TowerEven,DragonBehind,MedVision,EvenFight,Safe_Farm,3.0481903553009033,False
Econ_HardBehind,XP_Behind,TowerEven,DragonBehind,MedVision,EvenFight,Dragon_Control,2.8022279739379883,False
Econ_HardBehind,XP_Behind,TowerEven,DragonBehind,MedVision,EvenFight,Vision_Control,3.3215670585632324,False
Econ_HardBehind,XP_Behind,TowerEven,DragonBehind,MedVision,EvenFight,Group_Attack,2.9415080547332764,False
Econ_HardBehind,XP_Behind,TowerEven,DragonBehind,MedVision,EvenFight,Baron_Control,2.525756359100342,False
Econ_Ahead,XP_Behind,TowerAhead,DragonAhead,MedVision,EvenFight,Tower_Push,4.347661018371582,False
Econ_Ahead,XP_Behind,TowerAhead,DragonAhead,MedVision,EvenFight,Safe_Farm,4.325375080108643,False
Econ_Ahead,XP_Behind,TowerAhead,DragonAhead,MedVision,EvenFight,Dragon_Control,4.402771472930908,False
Econ_Ahead,XP_Behind,TowerAhead,DragonAhead,MedVision,EvenFight,Vision_Control,4.037872791290283,False
Econ_Ahead,XP_Behind,TowerAhead,DragonAhead,MedVision,EvenFight,Group_Attack,4.226231098175049,False
Econ_Ahead,XP_Behind,TowerAhead,DragonAhead,MedVision,EvenFight,Baron_Control,4.5164899826049805,True
Econ_HardBehind,XP_Behind,TowerEven,DragonAhead,MedVision,EvenFight,Tower_Push,3.857027053833008,False
Econ_HardBehind,XP_Behind,TowerEven,DragonAhead,MedVision,EvenFight,Safe_Farm,3.786262273788452,False
Econ_HardBehind,XP_Behind,TowerEven,DragonAhead,MedVision,EvenFight,Dragon_Control,4.222755432128906,True
Econ_HardBehind,XP_Behind,TowerEven,DragonAhead,MedVision,EvenFight,Vision_Control,3.6578123569488525,False
Econ_HardBehind,XP_Behind,TowerEven,DragonAhead,MedVision,EvenFight,Group_Attack,3.5976593494415283,False
Econ_HardBehind,XP_Behind,TowerEven,DragonAhead,MedVision,EvenFight,Baron_Control,4.140745639801025,False
Econ_Crushing,XP_Ahead,TowerAhead,DragonBehind,MedVision,EvenFight,Tower_Push,4.438055515289307,True
Econ_Crushing,XP_Ahead,TowerAhead,DragonBehind,MedVision,EvenFight,Safe_Farm,4.333895206451416,False
Econ_Crushing,XP_Ahead,TowerAhead,DragonBehind,MedVision,EvenFight,Dragon_Control,3.7182164192199707,False
Econ_Crushing,XP_Ahead,TowerAhead,DragonBehind,MedVision,EvenFight,Vision_Control,3.9214539527893066,False
Econ_Crushing,XP_Ahead,TowerAhead,DragonBehind,MedVision,EvenFight,Group_Attack,4.334980010986328,False
Econ_Crushing,XP_Ahead,TowerAhead,DragonBehind,MedVision,EvenFight,Baron_Control,4.101096153259277,False
Econ_Crushing,XP_Ahead,TowerAhead,DragonAhead,LowVision,WinningFight,Tower_Push,4.840099334716797,False
Econ_Crushing,XP_Ahead,TowerAhead,DragonAhead,LowVision,WinningFight,Safe_Farm,4.854455947875977,False
Econ_Crushing,XP_Ahead,TowerAhead,DragonAhead,LowVision,WinningFight,Dragon_Control,4.958338260650635,True
Econ_Crushing,XP_Ahead,TowerAhead,DragonAhead,LowVision,WinningFight,Vision_Control,4.153843402862549,False
Econ_Crushing,XP_Ahead,TowerAhead,DragonAhead,LowVision,WinningFight,Group_Attack,4.870701313018799,False
Econ_Crushing,XP_Ahead,TowerAhead,DragonAhead,LowVision,WinningFight,Baron_Control,4.896881103515625,False
Econ_HardBehind,XP_HardBehind,TowerBehind,DragonBehind,MedVision,EvenFight,Tower_Push,2.8714871406555176,False
Econ_HardBehind,XP_HardBehind,TowerBehind,DragonBehind,MedVision,EvenFight,Safe_Farm,2.8124964237213135,False
Econ_HardBehind,XP_HardBehind,TowerBehind,DragonBehind,MedVision,EvenFight,Dragon_Control,2.724874973297119,False
Econ_HardBehind,XP_HardBehind,TowerBehind,DragonBehind,MedVision,EvenFight,Vision_Control,3.439915657043457,True
Econ_HardBehind,XP_HardBehind,TowerBehind,DragonBehind,MedVision,EvenFight,Group_Attack,2.4556586742401123,False
Econ_HardBehind,XP_HardBehind,TowerBehind,DragonBehind,MedVision,EvenFight,Baron_Control,2.316121816635132,False
Econ_Behind,XP_Even,TowerEven,DragonEven,LowVision,LosingFight,Tower_Push,3.707263946533203,False
Econ_Behind,XP_Even,TowerEven,DragonEven,LowVision,LosingFight,Safe_Farm,3.7088868618011475,True
Econ_Behind,XP_Even,TowerEven,DragonEven,LowVision,LosingFight,Dragon_Control,3.5806517601013184,False
Econ_Behind,XP_Even,TowerEven,DragonEven,LowVision,LosingFight,Vision_Control,3.271752119064331,False
Econ_Behind,XP_Even,TowerEven,DragonEven,LowVision,LosingFight,Group_Attack,3.5616466999053955,False
Econ_Behind,XP_Even,TowerEven,DragonEven,LowVision,LosingFight,Baron_Control,3.59053373336792,False
Econ_Even,XP_Behind,TowerEven,DragonAhead,MedVision,LosingFight,Tower_Push,3.8411672115325928,False
Econ_Even,XP_Behind,TowerEven,DragonAhead,MedVision,LosingFight,Safe_Farm,3.9976418018341064,False
Econ_Even,XP_Behind,TowerEven,DragonAhead,MedVision,LosingFight,Dragon_Control,4.0404462814331055,False
Econ_Even,XP_Behind,TowerEven,DragonAhead,MedVision,LosingFight,Vision_Control,3.8305094242095947,False
Econ_Even,XP_Behind,TowerEven,DragonAhead,MedVision,LosingFight,Group_Attack,3.8316614627838135,False
Econ_Even,XP_Behind,TowerEven,DragonAhead,MedVision,LosingFight,Baron_Control,4.071910858154297,True
Econ_Ahead,XP_Behind,TowerEven,DragonAhead,LowVision,EvenFight,Tower_Push,4.1416239738464355,False
Econ_Ahead,XP_Behind,TowerEven,DragonAhead,LowVision,EvenFight,Safe_Farm,4.471564292907715,False
Econ_Ahead,XP_Behind,TowerEven,DragonAhead,LowVision,EvenFight,Dragon_Control,4.58917760848999,True
Econ_Ahead,XP_Behind,TowerEven,DragonAhead,LowVision,EvenFight,Vision_Control,4.002964973449707,False
Econ_Ahead,XP_Behind,TowerEven,DragonAhead,LowVision,EvenFight,Group_Attack,4.386451244354248,False
Econ_Ahead,XP_Behind,TowerEven,DragonAhead,LowVision,EvenFight,Baron_Control,4.566288948059082,False
Econ_Even,XP_Ahead,TowerEven,DragonAhead,HighVision,WinningFight,Tower_Push,4.359079360961914,False
Econ_Even,XP_Ahead,TowerEven,DragonAhead,HighVision,WinningFight,Safe_Farm,4.163211822509766,False
Econ_Even,XP_Ahead,TowerEven,DragonAhead,HighVision,WinningFight,Dragon_Control,4.420971870422363,False
Econ_Even,XP_Ahead,TowerEven,DragonAhead,HighVision,WinningFight,Vision_Control,4.25704288482666,False
Econ_Even,XP_Ahead,TowerEven,DragonAhead,HighVision,WinningFight,Group_Attack,4.51720666885376,True
Econ_Even,XP_Ahead,TowerEven,DragonAhead,HighVision,WinningFight,Baron_Control,4.342789649963379,False
Econ_Even,XP_Behind,TowerEven,DragonBehind,HighVision,LosingFight,Tower_Push,3.7699782848358154,False
Econ_Even,XP_Behind,TowerEven,DragonBehind,HighVision,LosingFight,Safe_Farm,3.9342501163482666,False
Econ_Even,XP_Behind,TowerEven,DragonBehind,HighVision,LosingFight,Dragon_Control,3.3879196643829346,False
Econ_Even,XP_Behind,TowerEven,DragonBehind,HighVision,LosingFight,Vision_Control,4.046850681304932,True
Econ_Even,XP_Behind,TowerEven,DragonBehind,HighVision,LosingFight,Group_Attack,3.775782346725464,False
Econ_Even,XP_Behind,TowerEven,DragonBehind,HighVision,LosingFight,Baron_Control,3.3111982345581055,False
Econ_Even,XP_HardBehind,TowerAhead,DragonEven,HighVision,EvenFight,Tower_Push,3.705690383911133,False
Econ_Even,XP_HardBehind,TowerAhead,DragonEven,HighVision,EvenFight,Safe_Farm,3.5179030895233154,False
Econ_Even,XP_HardBehind,TowerAhead,DragonEven,HighVision,EvenFight,Dragon_Control,3.478502035140991,False
Econ_Even,XP_HardBehind,TowerAhead,DragonEven,HighVision,EvenFight,Vision_Control,3.7390081882476807,True
Econ_Even,XP_HardBehind,TowerAhead,DragonEven,HighVision,EvenFight,Group_Attack,3.624608278274536,False
Econ_Even,XP_HardBehind,TowerAhead,DragonEven,HighVision,EvenFight,Baron_Control,3.4200706481933594,False
Econ_Behind,XP_HardBehind,TowerBehind,DragonEven,MedVision,EvenFight,Tower_Push,3.0106468200683594,False
Econ_Behind,XP_HardBehind,TowerBehind,DragonEven,MedVision,EvenFight,Safe_Farm,3.315626621246338,False
Econ_Behind,XP_HardBehind,TowerBehind,DragonEven,MedVision,EvenFight,Dragon_Control,3.5418221950531006,False
Econ_Behind,XP_HardBehind,TowerBehind,DragonEven,MedVision,EvenFight,Vision_Control,3.8539395332336426,True
Econ_Behind,XP_HardBehind,TowerBehind,DragonEven,MedVision,EvenFight,Group_Attack,3.497107744216919,False
Econ_Behind,XP_HardBehind,TowerBehind,DragonEven,MedVision,EvenFight,Baron_Control,3.2973074913024902,False
Econ_HardBehind,XP_Behind,TowerEven,DragonEven,HighVision,LosingFight,Tower_Push,3.3030734062194824,False
Econ_HardBehind,XP_Behind,TowerEven,DragonEven,HighVision,LosingFight,Safe_Farm,3.138226270675659,False
Econ_HardBehind,XP_Behind,TowerEven,DragonEven,HighVision,LosingFight,Dragon_Control,3.1288740634918213,False
Econ_HardBehind,XP_Behind,TowerEven,DragonEven,HighVision,LosingFight,Vision_Control,3.690647840499878,True
Econ_HardBehind,XP_Behind,TowerEven,DragonEven,HighVision,LosingFight,Group_Attack,3.1216628551483154,False
Econ_HardBehind,XP_Behind,TowerEven,DragonEven,HighVision,LosingFight,Baron_Control,3.2199699878692627,False
Econ_Even,XP_Ahead,TowerEven,DragonAhead,LowVision,WinningFight,Tower_Push,4.53259801864624,False
Econ_Even,XP_Ahead,TowerEven,DragonAhead,LowVision,WinningFight,Safe_Farm,4.388821601867676,False
Econ_Even,XP_Ahead,TowerEven,DragonAhead,LowVision,WinningFight,Dragon_Control,4.58713960647583,False
Econ_Even,XP_Ahead,TowerEven,DragonAhead,LowVision,WinningFight,Vision_Control,3.992016315460205,False
Econ_Even,XP_Ahead,TowerEven,DragonAhead,LowVision,WinningFight,Group_Attack,4.661947250366211,True
Econ_Even,XP_Ahead,TowerEven,DragonAhead,LowVision,WinningFight,Baron_Control,4.3239521980285645,False
Econ_Even,XP_Ahead,TowerBehind,DragonEven,HighVision,WinningFight,Tower_Push,3.225964307785034,False
Econ_Even,XP_Ahead,TowerBehind,DragonEven,HighVision,WinningFight,Safe_Farm,3.3996245861053467,False
Econ_Even,XP_Ahead,TowerBehind,DragonEven,HighVision,WinningFight,Dragon_Control,3.866218328475952,False
Econ_Even,XP_Ahead,TowerBehind,DragonEven,HighVision,WinningFight,Vision_Control,3.916895627975464,False
Econ_Even,XP_Ahead,TowerBehind,DragonEven,HighVision,WinningFight,Group_Attack,4.072771072387695,True
Econ_Even,XP_Ahead,TowerBehind,DragonEven,HighVision,WinningFight,Baron_Control,3.5647122859954834,False
Econ_Behind,XP_Ahead,TowerBehind,DragonAhead,MedVision,EvenFight,Tower_Push,3.140230178833008,False
Econ_Behind,XP_Ahead,TowerBehind,DragonAhead,MedVision,EvenFight,Safe_Farm,3.2067792415618896,False
Econ_Behind,XP_Ahead,TowerBehind,DragonAhead,MedVision,EvenFight,Dragon_Control,3.984910249710083,True
Econ_Behind,XP_Ahead,TowerBehind,DragonAhead,MedVision,EvenFight,Vision_Control,3.339205503463745,False
Econ_Behind,XP_Ahead,TowerBehind,DragonAhead,MedVision,EvenFight,Group_Attack,3.636768102645874,False
Econ_Behind,XP_Ahead,TowerBehind,DragonAhead,MedVision,EvenFight,Baron_Control,3.5622944831848145,False
Econ_Even,XP_Ahead,TowerBehind,DragonEven,LowVision,WinningFight,Tower_Push,4.549805641174316,False
Econ_Even,XP_Ahead,TowerBehind,DragonEven,LowVision,WinningFight,Safe_Farm,4.698887348175049,False
Econ_Even,XP_Ahead,TowerBehind,DragonEven,LowVision,WinningFight,Dragon_Control,5.443872928619385,False
Econ_Even,XP_Ahead,TowerBehind,DragonEven,LowVision,WinningFight,Vision_Control,4.627474784851074,False
Econ_Even,XP_Ahead,TowerBehind,DragonEven,LowVision,WinningFight,Group_Attack,5.668002128601074,True
Econ_Even,XP_Ahead,TowerBehind,DragonEven,LowVision,WinningFight,Baron_Control,4.717391014099121,False
Econ_Crushing,XP_Ahead,TowerEven,DragonBehind,LowVision,WinningFight,Tower_Push,4.082146167755127,False
Econ_Crushing,XP_Ahead,TowerEven,DragonBehind,LowVision,WinningFight,Safe_Farm,4.365046977996826,False
Econ_Crushing,XP_Ahead,TowerEven,DragonBehind,LowVision,WinningFight,Dragon_Control,4.084587574005127,False
Econ_Crushing,XP_Ahead,TowerEven,DragonBehind,LowVision,WinningFight,Vision_Control,4.092540740966797,False
Econ_Crushing,XP_Ahead,TowerEven,DragonBehind,LowVision,WinningFight,Group_Attack,4.714065074920654,True
Econ_Crushing,XP_Ahead,TowerEven,DragonBehind,LowVision,WinningFight,Baron_Control,4.190009117126465,False
Econ_HardBehind,XP_Behind,TowerBehind,DragonEven,LowVision,LosingFight,Tower_Push,3.1005301475524902,False
Econ_HardBehind,XP_Behind,TowerBehind,DragonEven,LowVision,LosingFight,Safe_Farm,3.1545650959014893,False
Econ_HardBehind,XP_Behind,TowerBehind,DragonEven,LowVision,LosingFight,Dragon_Control,3.187957525253296,True
Econ_HardBehind,XP_Behind,TowerBehind,DragonEven,LowVision,LosingFight,Vision_Control,3.09717059135437,False
Econ_HardBehind,XP_Behind,TowerBehind,DragonEven,LowVision,LosingFight,Group_Attack,2.9958295822143555,False
Econ_HardBehind,XP_Behind,TowerBehind,DragonEven,LowVision,LosingFight,Baron_Control,2.9722847938537598,False
Econ_Behind,XP_Ahead,TowerEven,DragonAhead,MedVision,EvenFight,Tower_Push,4.157583236694336,True
Econ_Behind,XP_Ahead,TowerEven,DragonAhead,MedVision,EvenFight,Safe_Farm,3.919450283050537,False
Econ_Behind,XP_Ahead,TowerEven,DragonAhead,MedVision,EvenFight,Dragon_Control,4.0931715965271,False
Econ_Behind,XP_Ahead,TowerEven,DragonAhead,MedVision,EvenFight,Vision_Control,3.632211446762085,False
Econ_Behind,XP_Ahead,TowerEven,DragonAhead,MedVision,EvenFight,Group_Attack,3.886575698852539,False
Econ_Behind,XP_Ahead,TowerEven,DragonAhead,MedVision,EvenFight,Baron_Control,4.013798236846924,False
Econ_Crushing,XP_Dominating,TowerEven,DragonAhead,MedVision,EvenFight,Tower_Push,4.747134685516357,False
Econ_Crushing,XP_Dominating,TowerEven,DragonAhead,MedVision,EvenFight,Safe_Farm,5.185119152069092,True
Econ_Crushing,XP_Dominating,TowerEven,DragonAhead,MedVision,EvenFight,Dragon_Control,5.1666741371154785,False
Econ_Crushing,XP_Dominating,TowerEven,DragonAhead,MedVision,EvenFight,Vision_Control,4.630127906799316,False
Econ_Crushing,XP_Dominating,TowerEven,DragonAhead,MedVision,EvenFight,Group_Attack,5.071549415588379,False
Econ_Crushing,XP_Dominating,TowerEven,DragonAhead,MedVision,EvenFight,Baron_Control,5.157103538513184,False
Econ_Behind,XP_Ahead,TowerEven,DragonEven,MedVision,LosingFight,Tower_Push,3.995037078857422,False
Econ_Behind,XP_Ahead,TowerEven,DragonEven,MedVision,LosingFight,Safe_Farm,4.000733375549316,True
Econ_Behind,XP_Ahead,TowerEven,DragonEven,MedVision,LosingFight,Dragon_Control,3.728811502456665,False
Econ_Behind,XP_Ahead,TowerEven,DragonEven,MedVision,LosingFight,Vision_Control,3.8543167114257812,False
Econ_Behind,XP_Ahead,TowerEven,DragonEven,MedVision,LosingFight,Group_Attack,3.824859857559204,False
Econ_Behind,XP_Ahead,TowerEven,DragonEven,MedVision,LosingFight,Baron_Control,3.9063639640808105,False
Econ_Even,XP_Even,TowerAhead,DragonEven,MedVision,EvenFight,Tower_Push,4.260252952575684,True
Econ_Even,XP_Even,TowerAhead,DragonEven,MedVision,EvenFight,Safe_Farm,4.0824384689331055,False
Econ_Even,XP_Even,TowerAhead,DragonEven,MedVision,EvenFight,Dragon_Control,3.98616623878479,False
Econ_Even,XP_Even,TowerAhead,DragonEven,MedVision,EvenFight,Vision_Control,3.8604512214660645,False
Econ_Even,XP_Even,TowerAhead,DragonEven,MedVision,EvenFight,Group_Attack,4.116318225860596,False
Econ_Even,XP_Even,TowerAhead,DragonEven,MedVision,EvenFight,Baron_Control,3.9140539169311523,False
Econ_HardBehind,XP_HardBehind,TowerEven,DragonBehind,LowVision,EvenFight,Tower_Push,3.4669690132141113,True
Econ_HardBehind,XP_HardBehind,TowerEven,DragonBehind,LowVision,EvenFight,Safe_Farm,3.111041784286499,False
Econ_HardBehind,XP_HardBehind,TowerEven,DragonBehind,LowVision,EvenFight,Dragon_Control,2.831484079360962,False
Econ_HardBehind,XP_HardBehind,TowerEven,DragonBehind,LowVision,EvenFight,Vision_Control,3.065427541732788,False
Econ_HardBehind,XP_HardBehind,TowerEven,DragonBehind,LowVision,EvenFight,Group_Attack,2.883585214614868,False
Econ_HardBehind,XP_HardBehind,TowerEven,DragonBehind,LowVision,EvenFight,Baron_Control,2.4517769813537598,False
Econ_Crushing,XP_Ahead,TowerAhead,DragonAhead,HighVision,WinningFight,Tower_Push,4.831203460693359,False
Econ_Crushing,XP_Ahead,TowerAhead,DragonAhead,HighVision,WinningFight,Safe_Farm,4.874904632568359,False
Econ_Crushing,XP_Ahead,TowerAhead,DragonAhead,HighVision,WinningFight,Dragon_Control,4.965137004852295,False
Econ_Crushing,XP_Ahead,TowerAhead,DragonAhead,HighVision,WinningFight,Vision_Control,4.682981491088867,False
Econ_Crushing,XP_Ahead,TowerAhead,DragonAhead,HighVision,WinningFight,Group_Attack,5.02126932144165,False
Econ_Crushing,XP_Ahead,TowerAhead,DragonAhead,HighVision,WinningFight,Baron_Control,5.040945053100586,True
Econ_Even,XP_Ahead,TowerEven,DragonAhead,LowVision,LosingFight,Tower_Push,4.1012372970581055,False
Econ_Even,XP_Ahead,TowerEven,DragonAhead,LowVision,LosingFight,Safe_Farm,4.2677693367004395,False
Econ_Even,XP_Ahead,TowerEven,DragonAhead,LowVision,LosingFight,Dragon_Control,4.391644477844238,True
Econ_Even,XP_Ahead,TowerEven,DragonAhead,LowVision,LosingFight,Vision_Control,3.6418542861938477,False
Econ_Even,XP_Ahead,TowerEven,DragonAhead,LowVision,LosingFight,Group_Attack,4.050939083099365,False
Econ_Even,XP_Ahead,TowerEven,DragonAhead,LowVision,LosingFight,Baron_Control,4.358983993530273,False
Econ_Behind,XP_Even,TowerAhead,DragonBehind,MedVision,LosingFight,Tower_Push,3.8638880252838135,True
Econ_Behind,XP_Even,TowerAhead,DragonBehind,MedVision,LosingFight,Safe_Farm,3.614825487136841,False
Econ_Behind,XP_Even,TowerAhead,DragonBehind,MedVision,LosingFight,Dragon_Control,3.219672918319702,False
Econ_Behind,XP_Even,TowerAhead,DragonBehind,MedVision,LosingFight,Vision_Control,3.460946559906006,False
Econ_Behind,XP_Even,TowerAhead,DragonBehind,MedVision,LosingFight,Group_Attack,3.688810110092163,False
Econ_Behind,XP_Even,TowerAhead,DragonBehind,MedVision,LosingFight,Baron_Control,3.3162779808044434,False
Econ_Even,XP_Behind,TowerBehind,DragonAhead,MedVision,EvenFight,Tower_Push,3.5974090099334717,False
Econ_Even,XP_Behind,TowerBehind,DragonAhead,MedVision,EvenFight,Safe_Farm,4.05023717880249,False
Econ_Even,XP_Behind,TowerBehind,DragonAhead,MedVision,EvenFight,Dragon_Control,4.381641864776611,True
Econ_Even,XP_Behind,TowerBehind,DragonAhead,MedVision,EvenFight,Vision_Control,4.2178168296813965,False
Econ_Even,XP_Behind,TowerBehind,DragonAhead,MedVision,EvenFight,Group_Attack,4.312537670135498,False
Econ_Even,XP_Behind,TowerBehind,DragonAhead,MedVision,EvenFight,Baron_Control,4.285366058349609,False
Econ_Ahead,XP_Behind,TowerEven,DragonEven,HighVision,EvenFight,Tower_Push,3.982262134552002,False
Econ_Ahead,XP_Behind,TowerEven,DragonEven,HighVision,EvenFight,Safe_Farm,4.217933177947998,False
Econ_Ahead,XP_Behind,TowerEven,DragonEven,HighVision,EvenFight,Dragon_Control,4.082459449768066,False
Econ_Ahead,XP_Behind,TowerEven,DragonEven,HighVision,EvenFight,Vision_Control,4.422741413116455,True
Econ_Ahead,XP_Behind,TowerEven,DragonEven,HighVision,EvenFight,Group_Attack,4.3103251457214355,False
Econ_Ahead,XP_Behind,TowerEven,DragonEven,HighVision,EvenFight,Baron_Control,3.9716391563415527,False
Econ_Crushing,XP_Ahead,TowerAhead,DragonEven,MedVision,WinningFight,Tower_Push,4.813755035400391,False
Econ_Crushing,XP_Ahead,TowerAhead,DragonEven,MedVision,WinningFight,Safe_Farm,4.797730922698975,False
Econ_Crushing,XP_Ahead,TowerAhead,DragonEven,MedVision,WinningFight,Dragon_Control,4.658459186553955,False
Econ_Crushing,XP_Ahead,TowerAhead,DragonEven,MedVision,WinningFight,Vision_Control,4.3961181640625,False
Econ_Crushing,XP_Ahead,TowerAhead,DragonEven,MedVision,WinningFight,Group_Attack,4.894734859466553,True
Econ_Crushing,XP_Ahead,TowerAhead,DragonEven,MedVision,WinningFight,Baron_Control,4.641050338745117,False
Econ_Even,XP_Behind,TowerBehind,DragonAhead,LowVision,EvenFight,Tower_Push,3.587200403213501,False
Econ_Even,XP_Behind,TowerBehind,DragonAhead,LowVision,EvenFight,Safe_Farm,4.0640740394592285,False
Econ_Even,XP_Behind,TowerBehind,DragonAhead,LowVision,EvenFight,Dragon_Control,4.37241268157959,True
